Date,BA,F,FB,GE,GPM,IGM,KO,MSFT,NKE,WMT
2013-05-20,98.72000122070312,15.050000190734863,25.760000228881836,22.663461685180664,9.210000038146973,77.11000061035156,42.380001068115234,35.08000183105469,32.665000915527344,77.4000015258789
2013-05-21,98.75,14.949999809265137,25.65999984741211,22.75,9.260000228881836,77.01000213623047,42.34000015258789,34.849998474121094,32.6150016784668,77.38999938964844
2013-05-22,97.93000030517578,14.970000267028809,25.15999984741211,22.94230842590332,9.199999809265137,75.94999694824219,42.25,34.61000061035156,32.224998474121094,77.02999877929688
2013-05-23,99.75,14.8100004196167,25.059999465942383,22.75,9.170000076293945,75.88999938964844,41.93000030517578,34.150001525878906,31.665000915527344,76.33000183105469
2013-05-24,100.0,14.789999961853027,24.309999465942383,22.625,9.199999809265137,75.66999816894531,42.2400016784668,34.27000045776367,31.395000457763672,77.30999755859375
2013-05-28,100.11000061035156,15.279999732971191,24.100000381469727,22.69230842590332,9.199999809265137,76.47000122070312,42.54999923706055,35.02000045776367,31.639999389648438,77.31999969482422
2013-05-29,99.08999633789062,15.630000114440918,23.31999969482422,22.730770111083984,9.149999618530273,76.25,41.400001525878906,34.880001068115234,31.46500015258789,76.2300033569336
2013-05-30,100.54000091552734,15.899999618530273,24.549999237060547,22.69230842590332,9.149999618530273,76.98999786376953,40.77000045776367,35.029998779296875,31.204999923706055,75.62999725341797
2013-05-31,99.0199966430664,15.680000305175781,24.350000381469727,22.423076629638672,9.020000457763672,76.47000122070312,39.9900016784668,34.900001525878906,30.829999923706055,74.83999633789062
2013-06-03,100.73999786376953,15.890000343322754,23.850000381469727,22.730770111083984,9.109999656677246,76.5999984741211,40.810001373291016,35.59000015258789,31.514999389648438,75.69000244140625
2013-06-04,99.61000061035156,15.779999732971191,23.520000457763672,22.75,9.109999656677246,76.22000122070312,41.41999816894531,34.9900016784668,31.389999389648438,75.94000244140625
2013-06-05,98.48999786376953,15.25,22.899999618530273,22.423076629638672,9.0600004196167,75.47000122070312,40.650001525878906,34.779998779296875,30.875,75.25
2013-06-06,99.76000213623047,15.4399995803833,22.969999313354492,22.480770111083984,9.079999923706055,75.62000274658203,40.790000915527344,34.959999084472656,31.079999923706055,75.62999725341797
2013-06-07,102.48999786376953,15.729999542236328,23.290000915527344,22.94230842590332,9.15999984741211,76.5199966430664,41.40999984741211,35.66999816894531,31.375,76.33000183105469
2013-06-10,102.23999786376953,15.710000038146973,24.329999923706055,22.865385055541992,9.25,76.61000061035156,41.18000030517578,35.470001220703125,31.520000457763672,75.75
2013-06-11,101.75,15.510000228881836,24.030000686645508,22.673076629638672,9.369999885559082,75.69000244140625,40.790000915527344,34.84000015258789,31.075000762939453,75.25
2013-06-12,100.87999725341797,15.369999885559082,23.770000457763672,22.596153259277344,8.989999771118164,75.12999725341797,40.38999938964844,35.0,30.704999923706055,74.83999633789062
2013-06-13,102.16000366210938,15.579999923706055,23.729999542236328,22.769229888916016,8.9399995803833,76.04000091552734,40.40999984741211,34.720001220703125,30.8799991607666,75.0
2013-06-14,101.83000183105469,15.369999885559082,23.6299991607666,22.615385055541992,8.829999923706055,75.55000305175781,40.34000015258789,34.400001525878906,30.94499969482422,74.87000274658203
2013-06-17,103.02999877929688,15.550000190734863,24.020000457763672,22.855770111083984,8.800000190734863,76.38999938964844,40.68000030517578,35.0,30.969999313354492,74.94999694824219
2013-06-18,104.08000183105469,15.649999618530273,24.209999084472656,23.394229888916016,8.949999809265137,77.02999877929688,40.93000030517578,34.97999954223633,31.075000762939453,75.7300033569336
2013-06-19,102.25,15.319999694824219,24.309999465942383,23.05769157409668,8.800000190734863,76.30999755859375,40.40999984741211,34.59000015258789,30.875,74.45999908447266
2013-06-20,99.63999938964844,14.819999694824219,23.899999618530273,22.355770111083984,8.59000015258789,74.63999938964844,39.130001068115234,33.4900016784668,30.389999389648438,73.02999877929688
2013-06-21,99.9800033569336,15.0,24.530000686645508,22.461538314819336,8.4399995803833,74.16000366210938,39.7599983215332,33.27000045776367,30.28499984741211,73.51000213623047
2013-06-24,97.8499984741211,14.670000076293945,23.940000534057617,22.048076629638672,8.369999885559082,73.2300033569336,39.529998779296875,33.720001220703125,29.975000381469727,74.19999694824219
2013-06-25,98.66999816894531,14.970000267028809,24.25,22.221153259277344,8.5,73.80000305175781,39.720001220703125,33.66999816894531,30.19499969482422,74.37000274658203
2013-06-26,100.75,15.289999961853027,24.15999984741211,22.355770111083984,8.65999984741211,74.08999633789062,40.33000183105469,34.349998474121094,30.924999237060547,75.01000213623047
2013-06-27,103.1500015258789,15.649999618530273,24.65999984741211,22.423076629638672,8.869999885559082,74.55000305175781,40.2599983215332,34.619998931884766,31.15999984741211,75.26000213623047
2013-06-28,102.44000244140625,15.470000267028809,24.8799991607666,22.298076629638672,8.829999923706055,74.4000015258789,40.11000061035156,34.540000915527344,31.84000015258789,74.48999786376953
2013-07-01,103.23999786376953,15.739999771118164,24.809999465942383,22.44230842590332,8.90999984741211,74.76000213623047,40.459999084472656,34.36000061035156,31.165000915527344,74.58999633789062
2013-07-02,101.47000122070312,16.18000030517578,24.40999984741211,22.019229888916016,8.75,74.68000030517578,40.369998931884766,33.939998626708984,31.309999465942383,74.70999908447266
2013-07-03,102.88999938964844,16.43000030517578,24.520000457763672,22.028846740722656,8.649999618530273,75.08999633789062,40.4900016784668,34.0099983215332,31.43000030517578,74.76000213623047
2013-07-05,104.19999694824219,16.700000762939453,24.3700008392334,22.346153259277344,8.720000267028809,75.72000122070312,40.52000045776367,34.209999084472656,31.81999969482422,75.20999908447266
2013-07-08,104.37000274658203,16.809999465942383,24.709999084472656,22.423076629638672,8.59000015258789,75.5999984741211,40.540000915527344,34.33000183105469,31.860000610351562,76.70999908447266
2013-07-09,104.68000030517578,16.84000015258789,25.479999542236328,22.711538314819336,8.630000114440918,76.08000183105469,40.83000183105469,34.349998474121094,31.96500015258789,77.02999877929688
2013-07-10,105.5,16.719999313354492,25.799999237060547,22.634614944458008,8.649999618530273,76.38999938964844,40.68000030517578,34.70000076293945,31.799999237060547,76.7699966430664
2013-07-11,106.87999725341797,16.979999542236328,25.809999465942383,23.019229888916016,8.84000015258789,77.75,41.029998779296875,35.689998626708984,31.860000610351562,77.62999725341797
2013-07-12,101.87000274658203,17.110000610351562,25.90999984741211,22.846153259277344,8.829999923706055,77.9800033569336,41.029998779296875,35.66999816894531,31.834999084472656,77.62999725341797
2013-07-15,105.66000366210938,17.1200008392334,26.280000686645508,22.721153259277344,8.680000305175781,78.2300033569336,41.0099983215332,36.16999816894531,31.674999237060547,77.02999877929688
2013-07-16,104.2300033569336,16.600000381469727,26.31999969482422,22.528846740722656,8.649999618530273,78.12999725341797,40.22999954223633,36.27000045776367,31.350000381469727,77.37000274658203
2013-07-17,104.79000091552734,16.780000686645508,26.649999618530273,22.634614944458008,8.630000114440918,78.3499984741211,40.84000015258789,35.7400016784668,31.665000915527344,77.19999694824219
2013-07-18,107.62999725341797,16.93000030517578,26.18000030517578,22.721153259277344,8.710000038146973,78.12000274658203,40.810001373291016,35.439998626708984,31.65999984741211,77.33999633789062
2013-07-19,106.95999908447266,16.760000228881836,25.8799991607666,23.769229888916016,8.699999809265137,76.87000274658203,41.09000015258789,31.399999618530273,31.674999237060547,78.08000183105469
2013-07-22,106.86000061035156,17.040000915527344,26.049999237060547,23.903846740722656,8.649999618530273,77.05000305175781,40.84000015258789,32.0099983215332,31.645000457763672,77.87000274658203
2013-07-23,107.79000091552734,16.940000534057617,26.1299991607666,23.759614944458008,8.729999542236328,76.76000213623047,40.959999084472656,31.81999969482422,31.594999313354492,78.55000305175781
2013-07-24,106.94999694824219,17.3700008392334,26.510000228881836,23.673076629638672,8.699999809265137,77.16000366210938,40.86000061035156,31.959999084472656,31.315000534057617,78.2300033569336
2013-07-25,106.69999694824219,16.959999084472656,34.36000061035156,23.740385055541992,8.670000076293945,77.48999786376953,40.84000015258789,31.389999389648438,31.2450008392334,78.01000213623047
2013-07-26,105.5999984741211,17.020000457763672,34.0099983215332,23.701923370361328,8.829999923706055,77.48999786376953,40.63999938964844,31.6200008392334,31.264999389648438,78.0
2013-07-29,104.80999755859375,17.079999923706055,35.43000030517578,23.548076629638672,8.84000015258789,77.18000030517578,40.279998779296875,31.540000915527344,31.354999542236328,77.98999786376953
2013-07-30,105.7300033569336,17.079999923706055,37.630001068115234,23.538461685180664,8.859999656677246,77.77999877929688,40.31999969482422,31.850000381469727,31.424999237060547,77.88999938964844
2013-07-31,105.0999984741211,16.8799991607666,36.79999923706055,23.43269157409668,8.920000076293945,77.55999755859375,40.08000183105469,31.84000015258789,31.459999084472656,77.94000244140625
2013-08-01,106.69999694824219,17.190000534057617,37.4900016784668,23.673076629638672,8.899999618530273,78.58000183105469,40.56999969482422,31.670000076293945,32.98500061035156,78.22000122070312
2013-08-02,107.9000015258789,17.5,38.04999923706055,23.75,8.890000343322754,78.87000274658203,40.220001220703125,31.889999389648438,33.150001525878906,78.75
2013-08-05,107.5,17.190000534057617,39.189998626708984,23.576923370361328,8.989999771118164,78.98999786376953,40.290000915527344,31.700000762939453,33.20000076293945,78.7699966430664
2013-08-06,107.04000091552734,17.030000686645508,38.54999923706055,23.375,8.90999984741211,78.55000305175781,40.369998931884766,31.579999923706055,33.27000045776367,77.87000274658203
2013-08-07,106.41999816894531,16.770000457763672,38.869998931884766,23.403846740722656,8.9399995803833,78.30999755859375,40.150001525878906,32.060001373291016,32.814998626708984,77.37000274658203
2013-08-08,105.83999633789062,16.979999542236328,38.540000915527344,23.394229888916016,8.979999542236328,78.72000122070312,40.20000076293945,32.88999938964844,33.025001525878906,77.25
2013-08-09,105.33000183105469,17.020000457763672,38.5,23.31730842590332,9.130000114440918,78.54000091552734,40.15999984741211,32.70000076293945,33.154998779296875,76.9000015258789
2013-08-12,104.23999786376953,17.06999969482422,38.220001220703125,23.336538314819336,9.239999771118164,78.94999694824219,39.83000183105469,32.869998931884766,33.255001068115234,77.08000183105469
2013-08-13,106.2300033569336,17.059999465942383,37.02000045776367,23.269229888916016,9.210000038146973,79.30999755859375,39.650001525878906,32.22999954223633,32.904998779296875,76.86000061035156
2013-08-14,104.16000366210938,16.889999389648438,36.650001525878906,23.144229888916016,9.279999732971191,79.08999633789062,39.529998779296875,32.349998474121094,32.17499923706055,76.4000015258789
2013-08-15,102.7300033569336,16.43000030517578,36.560001373291016,23.076923370361328,8.869999885559082,77.62999725341797,39.09000015258789,31.790000915527344,31.7450008392334,74.41000366210938
2013-08-16,103.47000122070312,16.299999237060547,37.08000183105469,23.028846740722656,8.880000114440918,77.6500015258789,39.04999923706055,31.799999237060547,31.825000762939453,74.11000061035156
2013-08-19,104.72000122070312,16.1200008392334,37.810001373291016,22.93269157409668,8.789999961853027,77.45999908447266,38.779998779296875,31.389999389648438,32.35499954223633,73.58000183105469
2013-08-20,104.62999725341797,16.309999465942383,38.40999984741211,22.80769157409668,8.75,77.5999984741211,38.650001525878906,31.6200008392334,32.314998626708984,73.2300033569336
2013-08-21,103.91000366210938,16.25,38.31999969482422,22.701923370361328,8.630000114440918,77.41000366210938,38.279998779296875,31.610000610351562,32.064998626708984,73.55000305175781
2013-08-22,105.13999938964844,16.40999984741211,38.54999923706055,22.865385055541992,8.600000381469727,77.91000366210938,38.310001373291016,32.38999938964844,32.43000030517578,73.45999908447266
2013-08-23,105.4800033569336,16.450000762939453,40.54999923706055,22.865385055541992,8.640000343322754,78.44000244140625,38.52000045776367,34.75,32.10499954223633,73.44000244140625
