Date,AAPL,ADSK,EBAY,FB,GOOGL,INTC,INTU,NFLX,ORCL
2013-02-22,64.40142822265625,37.90999984741211,23.156564712524414,27.1299991607666,400.2552490234375,20.420000076293945,62.779998779296875,25.694286346435547,34.75
2013-02-25,63.25714111328125,36.619998931884766,22.56313133239746,27.270000457763672,395.7807922363281,20.229999542236328,62.02000045776367,25.617143630981445,34.279998779296875
2013-02-26,64.1385726928711,36.790000915527344,22.65151596069336,27.389999389648438,395.46044921875,20.579999923706055,62.63999938964844,26.29857063293457,34.31999969482422
2013-02-27,63.5099983215332,36.20000076293945,22.790403366088867,26.8700008392334,400.290283203125,20.93000030517578,63.7599983215332,26.33142852783203,34.68000030517578
2013-02-28,63.05714416503906,36.720001220703125,23.026094436645508,27.25,401.0010070800781,20.8799991607666,64.47000122070312,26.868572235107422,34.2400016784668
2013-03-01,61.4957160949707,37.36000061035156,23.106060028076172,27.780000686645508,403.4985046386719,21.030000686645508,65.04000091552734,27.0528564453125,34.630001068115234
2013-03-04,60.00714111328125,38.650001525878906,23.350168228149414,27.719999313354492,411.1611633300781,21.270000457763672,66.2699966430664,25.887142181396484,35.04999923706055
2013-03-05,61.591426849365234,39.34000015258789,23.25757598876953,27.520000457763672,419.7197265625,21.510000228881836,67.87999725341797,25.961427688598633,35.459999084472656
2013-03-06,60.808570861816406,39.939998626708984,22.546297073364258,27.450000762939453,416.1061096191406,21.75,67.98999786376953,26.13428497314453,35.86000061035156
2013-03-07,61.51142883300781,40.0099983215332,22.2979793548584,28.579999923706055,416.7167053222656,21.889999389648438,67.93000030517578,25.937143325805664,35.939998626708984
2013-03-08,61.674285888671875,40.16999816894531,22.36111068725586,27.959999084472656,416.1761779785156,21.579999923706055,67.75,26.385713577270508,35.709999084472656
2013-03-11,62.5528564453125,40.36000061035156,22.205387115478516,28.139999389648438,417.82781982421875,21.690000534057617,66.55999755859375,25.77857208251953,35.880001068115234
2013-03-12,61.20428466796875,40.29999923706055,22.289562225341797,27.829999923706055,414.2192077636719,21.639999389648438,66.36000061035156,26.015714645385742,35.43000030517578
2013-03-13,61.19285583496094,40.459999084472656,21.456228256225586,27.079999923706055,413.06805419921875,21.65999984741211,66.25,27.479999542236328,35.58000183105469
2013-03-14,61.78571319580078,40.689998626708984,21.801347732543945,27.040000915527344,411.1811828613281,21.649999618530273,66.18000030517578,26.90999984741211,36.29999923706055
2013-03-15,63.380001068115234,40.13999938964844,21.21632957458496,26.649999618530273,407.55755615234375,21.3799991607666,65.43000030517578,26.407142639160156,36.34000015258789
2013-03-18,65.10285949707031,40.029998779296875,21.09006690979004,26.489999771118164,404.2992858886719,21.260000228881836,65.41000366210938,26.51285743713379,36.040000915527344
2013-03-19,64.92713928222656,39.66999816894531,21.50673484802246,26.549999237060547,406.0660705566406,21.139999389648438,65.29000091552734,25.90999984741211,35.689998626708984
2013-03-20,64.58285522460938,41.15999984741211,22.06229019165039,25.860000610351562,407.76275634765625,21.18000030517578,65.16999816894531,26.149999618530273,35.77000045776367
2013-03-21,64.67571258544922,41.029998779296875,22.272727966308594,25.739999771118164,406.0360412597656,21.040000915527344,65.30000305175781,25.998571395874023,32.29999923706055
2013-03-22,65.98714447021484,41.38999938964844,22.420034408569336,25.729999542236328,405.560546875,21.329999923706055,65.54000091552734,25.899999618530273,31.979999542236328
2013-03-25,66.22571563720703,40.380001068115234,21.595117568969727,25.1299991607666,405.2252197265625,21.149999618530273,64.83999633789062,25.8271427154541,31.25
2013-03-26,65.87714385986328,40.599998474121094,21.92340087890625,25.209999084472656,406.6166076660156,21.770000457763672,65.7300033569336,27.229999542236328,31.540000915527344
2013-03-27,64.58285522460938,40.91999816894531,21.91498374938965,26.09000015258789,401.7317199707031,21.829999923706055,65.47000122070312,27.177143096923828,31.950000762939453
2013-03-28,63.237144470214844,41.25,22.819866180419922,25.579999923706055,397.49249267578125,21.84000015258789,65.66000366210938,27.040000915527344,32.33000183105469
2013-04-01,61.272857666015625,39.93000030517578,23.446969985961914,25.530000686645508,400.9960021972656,21.43000030517578,65.0999984741211,26.06142807006836,32.40999984741211
2013-04-02,61.3985710144043,39.56999969482422,23.636363983154297,25.420000076293945,406.92694091796875,21.459999084472656,65.37999725341797,25.24142837524414,32.7400016784668
2013-04-03,61.71285629272461,38.540000915527344,23.358585357666016,26.25,403.5035095214844,21.049999237060547,64.58999633789062,24.248571395874023,32.400001525878906
2013-04-04,61.10285568237305,38.47999954223633,23.480640411376953,27.06999969482422,397.93292236328125,21.139999389648438,64.70999908447266,23.812856674194336,32.369998931884766
2013-04-05,60.4571418762207,38.349998474121094,23.367002487182617,27.389999389648438,391.91693115234375,20.940000534057617,64.45999908447266,23.522857666015625,32.029998779296875
2013-04-08,60.887142181396484,38.349998474121094,23.51430892944336,26.850000381469727,387.81280517578125,21.09000015258789,63.84000015258789,23.29428482055664,32.36000061035156
2013-04-09,60.99714279174805,38.459999084472656,23.59848403930664,26.59000015258789,389.2142028808594,21.75,63.79999923706055,24.194286346435547,33.040000915527344
2013-04-10,62.24142837524414,39.650001525878906,24.116161346435547,27.56999969482422,395.4854736328125,22.260000228881836,64.81999969482422,23.724285125732422,33.72999954223633
2013-04-11,62.047142028808594,39.0099983215332,24.31818199157715,28.020000457763672,395.590576171875,21.829999923706055,64.93000030517578,24.715713500976562,33.619998931884766
2013-04-12,61.400001525878906,38.36000061035156,24.120370864868164,27.399999618530273,395.42041015625,21.68000030517578,64.69999694824219,24.742856979370117,33.459999084472656
2013-04-15,59.978572845458984,36.709999084472656,23.501684188842773,26.520000457763672,391.3563537597656,21.3799991607666,63.08000183105469,25.214284896850586,32.79999923706055
2013-04-16,60.89142990112305,37.689998626708984,23.994108200073242,26.920000076293945,397.08209228515625,21.920000076293945,64.22000122070312,25.121429443359375,33.41999816894531
2013-04-17,57.5428581237793,36.81999969482422,23.61111068725586,26.6299991607666,391.6716613769531,21.93000030517578,63.040000915527344,24.194286346435547,32.4900016784668
2013-04-18,56.00714111328125,35.93000030517578,22.230640411376953,25.690000534057617,383.3383483886719,22.239999771118164,62.5099983215332,23.402856826782227,32.119998931884766
2013-04-19,55.790000915527344,36.119998931884766,22.049663543701172,25.729999542236328,400.3353271484375,22.440000534057617,62.970001220703125,23.338571548461914,32.369998931884766
2013-04-22,56.952857971191406,36.2400016784668,21.72979736328125,25.969999313354492,400.4554443359375,22.8799991607666,62.86000061035156,24.90999984741211,32.52000045776367
2013-04-23,58.01856994628906,37.2599983215332,22.091751098632812,25.979999542236328,404.3543395996094,23.3799991607666,63.97999954223633,30.998571395874023,32.459999084472656
2013-04-24,57.922855377197266,37.560001373291016,22.293771743774414,26.110000610351562,407.13214111328125,23.65999984741211,64.19000244140625,30.959999084472656,32.5099983215332
2013-04-25,58.34000015258789,37.869998931884766,22.037036895751953,26.139999389648438,404.9549560546875,23.3799991607666,57.09000015258789,30.535715103149414,32.27000045776367
2013-04-26,59.599998474121094,37.310001373291016,22.112794876098633,26.850000381469727,401.1111145019531,23.399999618530273,59.349998474121094,30.792856216430664,32.36000061035156
2013-04-29,61.44571304321289,38.209999084472656,22.239057540893555,26.979999542236328,409.93994140625,23.760000228881836,60.939998626708984,30.715713500976562,32.2400016784668
2013-04-30,63.2542839050293,39.380001068115234,22.049663543701172,27.770000457763672,412.69769287109375,23.950000762939453,59.63999938964844,30.867143630981445,32.779998779296875
2013-05-01,62.755714416503906,38.189998626708984,22.053871154785156,27.43000030517578,410.6256408691406,23.989999771118164,59.970001220703125,30.415714263916016,33.15999984741211
2013-05-02,63.645713806152344,38.529998779296875,22.537878036499023,28.969999313354492,415.22021484375,24.110000610351562,60.06999969482422,30.641427993774414,33.689998626708984
2013-05-03,64.2828598022461,39.52000045776367,22.815656661987305,28.309999465942383,423.2832946777344,23.959999084472656,60.2599983215332,30.492856979370117,33.380001068115234
2013-05-06,65.81571197509766,39.599998474121094,22.765151977539062,27.56999969482422,431.2062072753906,23.90999984741211,60.75,30.09857177734375,33.5099983215332
2013-05-07,65.52285766601562,39.540000915527344,22.7020206451416,26.889999389648438,429.0440368652344,24.149999618530273,60.560001373291016,29.464284896850586,33.2599983215332
2013-05-08,66.26285552978516,39.97999954223633,23.13131332397461,27.1200008392334,437.25225830078125,24.25,60.4900016784668,29.801427841186523,33.459999084472656
2013-05-09,65.25285339355469,39.75,23.219696044921875,27.040000915527344,436.1761779785156,24.360000610351562,59.0,30.915714263916016,33.70000076293945
2013-05-10,64.70999908447266,39.75,23.421716690063477,26.68000030517578,440.5555419921875,24.5,60.20000076293945,31.09857177734375,34.02000045776367
2013-05-13,64.96286010742188,38.900001525878906,23.287036895751953,26.81999969482422,439.2041931152344,24.079999923706055,58.9900016784668,32.76856994628906,33.779998779296875
2013-05-14,63.408573150634766,39.41999816894531,23.682659149169922,27.06999969482422,443.9939880371094,23.84000015258789,59.11000061035156,33.424285888671875,33.66999816894531
2013-05-15,61.264286041259766,39.43000030517578,23.842592239379883,26.600000381469727,458.4034118652344,24.200000762939453,60.59000015258789,34.771427154541016,33.9900016784668
2013-05-16,62.08285903930664,39.779998779296875,23.484848022460938,26.1299991607666,452.38739013671875,23.940000534057617,59.849998474121094,33.861427307128906,34.369998931884766
2013-05-17,61.894287109375,37.11000061035156,23.86784553527832,26.25,455.0450439453125,24.040000915527344,60.630001068115234,34.14285659790039,35.029998779296875
2013-05-20,63.27571487426758,36.9900016784668,23.5479793548584,25.760000228881836,454.7197265625,24.079999923706055,59.63999938964844,34.22142791748047,34.900001525878906
2013-05-21,62.808570861816406,37.47999954223633,23.127103805541992,25.65999984741211,453.9389343261719,24.149999618530273,57.88999938964844,33.869998931884766,35.099998474121094
2013-05-22,63.04999923706055,36.56999969482422,22.89562225341797,25.15999984741211,445.1551513671875,24.06999969482422,58.59000015258789,32.65142822265625,34.119998931884766
2013-05-23,63.16285705566406,36.459999084472656,22.929292678833008,25.059999465942383,441.8368225097656,24.049999237060547,58.7599983215332,32.31142807006836,34.22999954223633
2013-05-24,63.592857360839844,36.08000183105469,22.996633529663086,24.309999465942383,437.09710693359375,23.920000076293945,57.900001525878906,32.67714309692383,34.04999923706055
2013-05-28,63.06285858154297,37.06999969482422,23.371212005615234,24.100000381469727,441.0760803222656,24.079999923706055,59.11000061035156,30.59857177734375,34.529998779296875
2013-05-29,63.56428527832031,37.099998474121094,23.169191360473633,23.31999969482422,434.589599609375,24.270000457763672,59.25,30.76285743713379,34.400001525878906
2013-05-30,64.51142883300781,37.900001525878906,23.190235137939453,24.549999237060547,435.8158264160156,24.209999084472656,59.33000183105469,31.808570861816406,34.34000015258789
2013-05-31,64.24714660644531,37.72999954223633,22.769359588623047,24.350000381469727,436.0460510253906,24.280000686645508,58.439998626708984,32.32143020629883,33.779998779296875
2013-06-03,64.3885726928711,37.380001068115234,22.47895622253418,23.850000381469727,434.2492370605469,25.239999771118164,58.06999969482422,31.709999084472656,34.38999938964844
2013-06-04,64.18714141845703,36.70000076293945,22.133838653564453,23.520000457763672,429.97998046875,25.360000610351562,57.779998779296875,32.18714141845703,34.15999984741211
2013-06-05,63.58714294433594,36.119998931884766,21.616161346435547,22.899999618530273,430.2802734375,24.700000762939453,57.56999969482422,31.9228572845459,34.119998931884766
2013-06-06,62.637142181396484,35.970001220703125,21.683502197265625,22.969999313354492,432.75274658203125,24.649999618530273,58.45000076293945,31.105714797973633,33.349998474121094
2013-06-07,63.11571502685547,36.650001525878906,21.654041290283203,23.290000915527344,440.3052978515625,24.59000015258789,59.459999084472656,31.459999084472656,33.810001373291016
2013-06-10,62.698570251464844,35.970001220703125,22.4116153717041,24.329999923706055,445.5555419921875,25.010000228881836,58.970001220703125,31.56142807006836,34.04999923706055
2013-06-11,62.514286041259766,35.33000183105469,21.906564712524414,24.030000686645508,440.3453369140625,24.709999084472656,57.72999954223633,30.637142181396484,33.56999969482422
2013-06-12,61.74142837524414,34.93000030517578,21.35942840576172,23.770000457763672,436.4264221191406,24.459999084472656,57.779998779296875,29.662857055664062,33.52000045776367
2013-06-13,62.279998779296875,35.880001068115234,21.66666603088379,23.729999542236328,438.9389343261719,24.989999771118164,57.970001220703125,30.770000457763672,34.25
2013-06-14,61.43571472167969,35.09000015258789,21.586700439453125,23.6299991607666,437.95794677734375,24.920000076293945,57.5,30.56999969482422,33.77000045776367
2013-06-17,61.71428680419922,35.43000030517578,21.91498374938965,24.020000457763672,443.5685729980469,25.100000381469727,58.029998779296875,32.74714279174805,34.27000045776367
2013-06-18,61.681427001953125,35.130001068115234,22.121212005615234,24.209999084472656,450.7607727050781,25.469999313354492,58.70000076293945,32.689998626708984,34.400001525878906
2013-06-19,60.42856979370117,35.5099983215332,21.982322692871094,24.309999465942383,450.7908020019531,25.0,58.439998626708984,33.18714141845703,34.09000015258789
2013-06-20,59.5485725402832,34.560001373291016,21.3552188873291,23.899999618530273,442.81280517578125,24.190000534057617,57.849998474121094,31.931428909301758,33.209999084472656
2013-06-21,59.07143020629883,34.209999084472656,21.519359588623047,24.530000686645508,440.9059143066406,24.200000762939453,57.86000061035156,30.985713958740234,30.139999389648438
2013-06-24,57.505714416503906,33.47999954223633,21.38888931274414,23.940000534057617,435.330322265625,23.579999923706055,57.5099983215332,30.799999237060547,30.170000076293945
2013-06-25,57.51856994628906,34.040000915527344,21.734006881713867,24.25,433.5335388183594,23.8799991607666,58.810001373291016,30.41428565979004,29.959999084472656
2013-06-26,56.86714172363281,34.63999938964844,21.603534698486328,24.15999984741211,437.26226806640625,24.010000228881836,59.45000076293945,30.299999237060547,30.139999389648438
2013-06-27,56.2542839050293,34.91999816894531,21.94444465637207,24.65999984741211,438.9739685058594,24.049999237060547,60.790000915527344,30.709999084472656,30.450000762939453
2013-06-28,56.64714431762695,33.939998626708984,21.767677307128906,24.8799991607666,440.6256408691406,24.229999542236328,61.040000915527344,30.15571403503418,30.709999084472656
2013-07-01,58.459999084472656,33.79999923706055,22.26430892944336,24.809999465942383,444.3843994140625,23.889999389648438,63.150001525878906,32.040000915527344,30.110000610351562
2013-07-02,59.78428649902344,33.4900016784668,22.44528579711914,24.40999984741211,441.5965881347656,23.719999313354492,62.369998931884766,31.637142181396484,30.100000381469727
2013-07-03,60.11428451538086,33.4900016784668,22.377946853637695,24.520000457763672,443.6586608886719,23.760000228881836,62.380001068115234,31.558570861816406,30.700000762939453
2013-07-05,59.63142776489258,34.15999984741211,22.664140701293945,24.3700008392334,447.19219970703125,24.059999465942383,62.54999923706055,32.157142639160156,31.190000534057617
2013-07-08,59.2928581237793,34.380001068115234,22.6052188873291,24.709999084472656,452.99798583984375,23.190000534057617,62.970001220703125,33.29999923706055,31.649999618530273
2013-07-09,60.33571243286133,34.38999938964844,22.933502197265625,25.479999542236328,453.07305908203125,23.139999389648438,63.2400016784668,35.34000015258789,31.520000457763672
2013-07-10,60.104286193847656,34.310001373291016,23.09764289855957,25.799999237060547,453.4484558105469,23.25,63.36000061035156,34.83142852783203,31.229999542236328
2013-07-11,61.04142761230469,35.400001525878906,23.518518447875977,25.809999465942383,460.58056640625,23.989999771118164,64.37999725341797,34.88142776489258,31.860000610351562
2013-07-12,60.93000030517578,36.0099983215332,24.00673484802246,25.90999984741211,461.96197509765625,23.899999618530273,64.72000122070312,36.751426696777344,31.25
2013-07-15,61.06285858154297,36.130001068115234,23.7584171295166,26.280000686645508,462.80780029296875,23.940000534057617,64.83000183105469,36.854286193847656,32.0099983215332
2013-07-16,61.4571418762207,36.15999984741211,23.90993309020996,26.31999969482422,460.2652587890625,24.25,64.87999725341797,37.211429595947266,32.0
2013-07-17,61.47285842895508,36.400001525878906,24.149831771850586,26.649999618530273,459.7347412109375,24.149999618530273,65.01000213623047,38.27428436279297,32.15999984741211
2013-07-18,61.68000030517578,36.869998931884766,22.525253295898438,26.18000030517578,455.7958068847656,23.239999771118164,64.87000274658203,38.058570861816406,32.0099983215332
2013-07-19,60.7071418762207,36.4900016784668,21.96548843383789,25.8799991607666,448.7487487792969,23.040000915527344,64.08000183105469,37.797142028808594,31.860000610351562
2013-07-22,60.90142822265625,36.470001220703125,22.015993118286133,26.049999237060547,455.8058166503906,22.770000457763672,64.41000366210938,37.422855377197266,31.8700008392334
2013-07-23,59.855712890625,36.47999954223633,21.734006881713867,26.1299991607666,452.35235595703125,22.75,63.77000045776367,35.751426696777344,32.06999969482422
2013-07-24,62.93000030517578,36.86000061035156,21.927608489990234,26.510000228881836,451.90191650390625,22.93000030517578,63.11000061035156,34.47142791748047,32.38999938964844
2013-07-25,62.64285659790039,36.72999954223633,21.675085067749023,34.36000061035156,444.2942810058594,23.059999465942383,63.16999816894531,35.248573303222656,32.369998931884766
2013-07-26,62.998573303222656,36.5099983215332,21.990739822387695,34.0099983215332,443.11810302734375,23.260000228881836,63.91999816894531,35.18714141845703,32.540000915527344
2013-07-29,63.970001220703125,36.15999984741211,21.734006881713867,35.43000030517578,441.5765686035156,23.239999771118164,63.540000915527344,34.994285583496094,32.47999954223633
2013-07-30,64.76000213623047,36.58000183105469,21.877103805541992,37.630001068115234,445.9059143066406,23.3799991607666,63.34000015258789,34.82285690307617,32.54999923706055
2013-07-31,64.64714050292969,35.38999938964844,21.755050659179688,36.79999923706055,444.3193054199219,23.34000015258789,63.91999816894531,34.92571258544922,32.349998474121094
2013-08-01,65.23999786376953,34.27000045776367,22.058080673217773,37.4900016784668,452.56256103515625,23.200000762939453,64.48999786376953,35.58856964111328,32.75
2013-08-02,66.07714080810547,35.029998779296875,22.112794876098633,38.04999923706055,453.7387390136719,23.219999313354492,63.88999938964844,35.16857147216797,32.56999969482422
2013-08-05,67.06428527832031,35.2599983215332,22.184343338012695,39.189998626708984,452.95294189453125,22.920000076293945,63.91999816894531,36.262855529785156,32.779998779296875
2013-08-06,66.46428680419922,34.900001525878906,22.601009368896484,38.54999923706055,448.7337341308594,22.799999237060547,63.650001525878906,36.55714416503906,33.0
2013-08-07,66.42571258544922,34.88999938964844,22.310606002807617,38.869998931884766,445.7707824707031,22.700000762939453,64.12000274658203,35.6014289855957,32.81999969482422
2013-08-08,65.85857391357422,35.599998474121094,22.546297073364258,38.540000915527344,446.7767639160156,22.450000762939453,64.19999694824219,35.771427154541016,33.02000045776367
2013-08-09,64.92142486572266,35.849998474121094,22.44528579711914,38.5,445.6506652832031,22.510000228881836,64.44999694824219,36.10714340209961,32.91999816894531
2013-08-12,66.76571655273438,35.95000076293945,22.42424201965332,38.220001220703125,443.1982116699219,22.639999389648438,64.66999816894531,36.657142639160156,33.25
2013-08-13,69.93856811523438,36.68000030517578,22.77777862548828,37.02000045776367,441.0660705566406,22.520000457763672,65.0,37.02714157104492,33.25
2013-08-14,71.21428680419922,36.7400016784668,22.824073791503906,36.650001525878906,435.34033203125,22.56999969482422,64.7699966430664,37.40142822265625,33.56999969482422
2013-08-15,71.12999725341797,36.040000915527344,22.38215446472168,36.560001373291016,430.26025390625,22.030000686645508,63.83000183105469,36.2014274597168,32.72999954223633
2013-08-16,71.76142883300781,35.939998626708984,22.272727966308594,37.08000183105469,428.8838806152344,21.90999984741211,64.23999786376953,36.98143005371094,32.40999984741211
2013-08-19,72.53428649902344,35.40999984741211,21.91498374938965,37.810001373291016,433.2582702636719,22.280000686645508,63.41999816894531,37.111427307128906,32.060001373291016
2013-08-20,71.58142852783203,35.689998626708984,21.88131332397461,38.40999984741211,433.1431579589844,22.520000457763672,63.13999938964844,39.04142761230469,32.20000076293945
2013-08-21,71.76571655273438,35.619998931884766,21.447811126708984,38.31999969482422,435.10009765625,22.170000076293945,63.02000045776367,38.62428665161133,32.29999923706055
2013-08-22,71.85142517089844,36.130001068115234,21.498315811157227,38.54999923706055,437.29229736328125,22.260000228881836,63.61000061035156,38.53571319580078,32.400001525878906
2013-08-23,71.57428741455078,38.90999984741211,21.738216400146484,40.54999923706055,435.54052734375,22.440000534057617,64.18000030517578,39.76571273803711,31.770000457763672
2013-08-26,71.85285949707031,37.88999938964844,21.86868667602539,41.34000015258789,433.6286315917969,22.270000457763672,64.31999969482422,40.388572692871094,32.34000015258789
2013-08-27,69.79856872558594,36.9900016784668,21.300504684448242,39.63999938964844,425.50048828125,22.190000534057617,63.709999084472656,39.43428421020508,31.780000686645508
2013-08-28,70.12857055664062,36.900001525878906,21.224746704101562,40.54999923706055,424.69970703125,22.290000915527344,63.400001525878906,40.47999954223633,31.65999984741211
2013-08-29,70.24285888671875,37.02000045776367,21.460437774658203,41.279998779296875,428.1431579589844,22.059999465942383,63.59000015258789,41.121429443359375,31.700000762939453
2013-08-30,69.60285949707031,36.75,21.039562225341797,41.290000915527344,423.8738708496094,21.979999542236328,63.529998779296875,40.558570861816406,31.860000610351562
2013-09-03,69.7971420288086,37.130001068115234,21.178451538085938,41.869998931884766,430.62060546875,22.06999969482422,63.75,41.28571319580078,32.02000045776367
2013-09-04,71.2414321899414,37.119998931884766,21.654041290283203,41.779998779296875,436.2512512207031,22.639999389648438,64.16000366210938,41.77571487426758,32.31999969482422
2013-09-05,70.75285339355469,37.040000915527344,21.864479064941406,42.65999984741211,440.22021484375,22.600000381469727,64.18000030517578,42.158573150634766,32.2599983215332
2013-09-06,71.17428588867188,37.13999938964844,22.234848022460938,43.95000076293945,440.230224609375,22.670000076293945,64.44999694824219,41.6485710144043,32.20000076293945
2013-09-09,72.30999755859375,37.70000076293945,22.167509078979492,44.040000915527344,444.469482421875,22.90999984741211,65.44999694824219,42.021427154541016,32.75
2013-09-10,70.66285705566406,38.08000183105469,22.51262664794922,43.599998474121094,444.77978515625,22.979999542236328,66.31999969482422,44.72285842895508,32.86000061035156
2013-09-11,66.81571197509766,38.310001373291016,22.845117568969727,45.040000915527344,448.5435485839844,22.809999465942383,66.31999969482422,44.0428581237793,33.02000045776367
2013-09-12,67.52714538574219,37.880001068115234,22.739898681640625,44.75,446.97698974609375,22.6299991607666,65.44999694824219,43.058570861816406,32.790000915527344
2013-09-13,66.4142837524414,38.18000030517578,22.65151596069336,44.310001373291016,444.97998046875,23.440000534057617,65.94999694824219,43.66428756713867,32.459999084472656
2013-09-16,64.3028564453125,39.06999969482422,22.579965591430664,42.5099983215332,444.3243103027344,23.389999389648438,65.91000366210938,43.165714263916016,32.970001220703125
